db_id,artistName,trackName,albumName,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
808,ZYTOKINE,Ten Desires feat. aki,POP ICON,0.503,0.957,7,-6.545,0,0.0318,0.000194,0.0239,0.161,0.805,140.021
809,ZUN,廃獄ララバイ(東方地霊殿)VIOLIN ROCK,東方バイオリンロック 地-CHI- II,0.328,0.88,1,-6.348,1,0.183,9.17E-05,0.0431,0.355,0.529,180.055
810,RichaadEB,Lunatic Eyes (Invisible Full Moon),Bullet Hell II,0.133,0.945,0,-4.697,1,0.104,1.27E-06,0.979,0.0863,0.118,159.511
811,Frozen Starfall,Hiraeth,Hiraeth,0.14,0.218,0,-16.524,0,0.042,0.93,0.793,0.112,0.032,85.402
812,Frozen Starfall,Sommertrip (crouka Remix),Sommertrip,0.57,0.629,10,-7.547,0,0.0348,0.000522,0.00383,0.0948,0.557,132.004
813,RichaadEB,Necrofantasia,Bullet Hell,0.275,0.838,10,-5.475,1,0.0567,1.22E-06,0.74,0.262,0.347,163.998
814,IOSYS,Miracle∞Hinacle,東方想幽森雛,0.409,0.902,10,-4.046,1,0.0355,0.0271,0.000145,0.075,0.86,79.684
815,Frozen Starfall,COLORFUL PATH (Extended version),Ocean of Blossoms,0.634,0.62,2,-9.39,1,0.0325,1.76E-05,0.225,0.0918,0.401,131.983
816,IOSYS,チルノのパーフェクトさんすう教室,東方氷雪歌集,0.516,0.938,9,-2.707,0,0.0688,0.0505,0.048,0.294,0.524,175.022
817,幽閉サテライト,エゴに飲まれながら,紅-KURENAI- Singles Best vol.3 ~ヒトリシズカ~,0.511,0.886,7,-7.362,1,0.056,0.00203,0.00387,0.153,0.389,149.986
818,Music Legends,"Beloved Tomboyish Girl (Stage 2 Boss: Cirno's Theme) [From ""Touhou 06: Embodiment Of Scarlet Devil""]",Touhou - Game Theme Collection,0.377,0.681,1,-14.912,1,0.0403,0.000832,0.914,0.158,0.87,150.998
819,幽閉サテライト,華鳥風月 (Vocal version),第3幕 協奏曲「華鳥風月」 SIDE A,0.269,0.42,9,-8.45,1,0.0343,0.839,0.000734,0.123,0.122,123.213
820,Frozen Starfall,Sommertrip,Sommertrip,0.57,0.629,10,-7.547,0,0.0348,0.000522,0.00383,0.0948,0.557,132.004
821,RichaadEB,U.N. Owen Was Her?,Bullet Hell,0.286,0.951,11,-4.615,1,0.072,1.3E-06,0.823,0.201,0.153,154.73
822,Frozen Starfall,Einfach Einfach (Remastered Version),Sommertrip,0.674,0.749,1,-6.519,1,0.0291,0.00161,0.0185,0.0869,0.543,123.039
823,IOSYS,魔理沙は大変なものを盗んでいきました,東方乙女囃子,0.501,0.993,7,-3.05,1,0.162,0.00408,0.00825,0.0819,0.0748,169.981
824,ZYTOKINE,DESIRE DREAM feat. itori [2015 Remaster],THNQ -THE BEST of ZYTOKINE/CYTOKINE-,0.57,0.791,0,-4.723,0,0.0276,0.51,0.00116,0.237,0.555,94.969
825,RichaadEB,Beloved Tomboyish Daughter,Bullet Hell,0.307,0.695,8,-5.944,0,0.0473,0.0,0.769,0.064,0.278,151.878
826,FalKKonE,"Reach for the Moon, Immortal Smoke (From ""Touhou 8"")",Intense Symphonic Metal: Touhou,0.22,0.915,8,-5.078,0,0.0774,4.39E-05,0.971,0.365,0.178,149.629
827,Music Legends,"Shanghai Alice Of Meiji 17 (Stage 3 Boss: Hong Meiling's Theme) [From ""Touhou 06: Embodiment Of Scarlet Devil""]",Touhou - Game Theme Collection,0.468,0.827,5,-15.083,1,0.0379,0.00326,0.92,0.151,0.627,143.142
828,RichaadEB,Septette for the Dead Princess,Bullet Hell,0.341,0.86,3,-5.969,1,0.0529,3.05E-06,0.83,0.117,0.25,145.045
829,Music Legends,"Extend Ash - Hourai Victim (Extra Stage theme) [From ""Touhou 08: Imperishable Night""]","Touhou: Game Theme Collection, Vol. 2",0.396,0.873,7,-16.558,0,0.0365,0.165,0.961,0.615,0.722,160.7
830,The Game Music Committee,Septet for the dead Princess (from Touhou),Game Collection from Touhou,0.486,0.953,0,-2.983,1,0.0462,2.3E-06,0.829,0.247,0.516,120.048
831,RichaadEB,Lunatic Princess,Bullet Hell,0.299,0.884,8,-5.963,0,0.0579,1.31E-06,0.801,0.212,0.352,153.974
832,ShibayanRecords,タイニーリトル・アジアンタム,TOHO BOSSA NOVA 2,0.455,0.667,0,-9.265,1,0.0514,0.845,0.718,0.0905,0.546,92.187
833,Frozen Starfall,Lost Soul,Jade Tape,0.882,0.73,8,-7.372,1,0.0314,0.0571,0.937,0.0902,0.906,112.007
834,BEAT MARIO,ラクト・ガール,drizzly again,0.339,0.914,6,-4.653,1,0.0767,0.0766,0.00229,0.0712,0.508,176.73
835,魂音泉,歳月 - Midnight Moon Walker Remix,One's Own Way,0.492,0.91,11,-4.212,0,0.092,0.0851,0.0,0.0456,0.934,175.91
836,Silver Forest,つるぺったん,東方萃奏楽,0.559,0.946,7,-1.623,0,0.0533,0.289,0.000287,0.156,0.865,90.04
837,RichaadEB,Native Faith,Bullet Hell,0.27,0.754,10,-5.81,1,0.0495,0.0,0.82,0.126,0.261,164.197
838,Silver Forest,つるぺったん,東方萃奏楽,0.559,0.946,7,-1.623,0,0.0533,0.289,0.000287,0.156,0.865,90.04
839,RichaadEB,Native Faith,Bullet Hell,0.27,0.754,10,-5.81,1,0.0495,0.0,0.82,0.126,0.261,164.197
840,Kaleptik,U.N. Owen Was Her? (Remix),"Video Game Remixes, Vol. 1",0.493,0.969,2,-3.282,0,0.0463,0.201,0.655,0.247,0.34,170.581
841,ZYTOKINE,Ten Desires feat. aki,POP ICON,0.503,0.957,7,-6.545,0,0.0318,0.000194,0.0239,0.161,0.805,140.021
842,ZUN,廃獄ララバイ(東方地霊殿)VIOLIN ROCK,東方バイオリンロック 地-CHI- II,0.328,0.88,1,-6.348,1,0.183,9.17E-05,0.0431,0.355,0.529,180.055
843,RichaadEB,Lunatic Eyes (Invisible Full Moon),Bullet Hell II,0.133,0.945,0,-4.697,1,0.104,1.27E-06,0.979,0.0863,0.118,159.511
844,Frozen Starfall,Hiraeth,Hiraeth,0.14,0.218,0,-16.524,0,0.042,0.93,0.793,0.112,0.032,85.402
845,Frozen Starfall,Sommertrip (crouka Remix),Sommertrip,0.57,0.629,10,-7.547,0,0.0348,0.000522,0.00383,0.0948,0.557,132.004
846,RichaadEB,Necrofantasia,Bullet Hell,0.275,0.838,10,-5.475,1,0.0567,1.22E-06,0.74,0.262,0.347,163.998
847,IOSYS,Miracle∞Hinacle,東方想幽森雛,0.409,0.902,10,-4.046,1,0.0355,0.0271,0.000145,0.075,0.86,79.684
848,Frozen Starfall,COLORFUL PATH (Extended version),Ocean of Blossoms,0.634,0.62,2,-9.39,1,0.0325,1.76E-05,0.225,0.0918,0.401,131.983
849,IOSYS,チルノのパーフェクトさんすう教室,東方氷雪歌集,0.516,0.938,9,-2.707,0,0.0688,0.0505,0.048,0.294,0.524,175.022
850,幽閉サテライト,エゴに飲まれながら,紅-KURENAI- Singles Best vol.3 ~ヒトリシズカ~,0.511,0.886,7,-7.362,1,0.056,0.00203,0.00387,0.153,0.389,149.986
851,Music Legends,"Beloved Tomboyish Girl (Stage 2 Boss: Cirno's Theme) [From ""Touhou 06: Embodiment Of Scarlet Devil""]",Touhou - Game Theme Collection,0.377,0.681,1,-14.912,1,0.0403,0.000832,0.914,0.158,0.87,150.998
852,幽閉サテライト,華鳥風月 (Vocal version),第3幕 協奏曲「華鳥風月」 SIDE A,0.269,0.42,9,-8.45,1,0.0343,0.839,0.000734,0.123,0.122,123.213
853,Frozen Starfall,Sommertrip,Sommertrip,0.57,0.629,10,-7.547,0,0.0348,0.000522,0.00383,0.0948,0.557,132.004
854,RichaadEB,U.N. Owen Was Her?,Bullet Hell,0.286,0.951,11,-4.615,1,0.072,1.3E-06,0.823,0.201,0.153,154.73
855,Frozen Starfall,Einfach Einfach (Remastered Version),Sommertrip,0.674,0.749,1,-6.519,1,0.0291,0.00161,0.0185,0.0869,0.543,123.039
856,IOSYS,魔理沙は大変なものを盗んでいきました,東方乙女囃子,0.501,0.993,7,-3.05,1,0.162,0.00408,0.00825,0.0819,0.0748,169.981
857,ZYTOKINE,DESIRE DREAM feat. itori [2015 Remaster],THNQ -THE BEST of ZYTOKINE/CYTOKINE-,0.57,0.791,0,-4.723,0,0.0276,0.51,0.00116,0.237,0.555,94.969
858,RichaadEB,Beloved Tomboyish Daughter,Bullet Hell,0.307,0.695,8,-5.944,0,0.0473,0.0,0.769,0.064,0.278,151.878
859,FalKKonE,"Reach for the Moon, Immortal Smoke (From ""Touhou 8"")",Intense Symphonic Metal: Touhou,0.22,0.915,8,-5.078,0,0.0774,4.39E-05,0.971,0.365,0.178,149.629
860,Music Legends,"Shanghai Alice Of Meiji 17 (Stage 3 Boss: Hong Meiling's Theme) [From ""Touhou 06: Embodiment Of Scarlet Devil""]",Touhou - Game Theme Collection,0.468,0.827,5,-15.083,1,0.0379,0.00326,0.92,0.151,0.627,143.142
861,RichaadEB,Septette for the Dead Princess,Bullet Hell,0.341,0.86,3,-5.969,1,0.0529,3.05E-06,0.83,0.117,0.25,145.045
862,Music Legends,"Extend Ash - Hourai Victim (Extra Stage theme) [From ""Touhou 08: Imperishable Night""]","Touhou: Game Theme Collection, Vol. 2",0.396,0.873,7,-16.558,0,0.0365,0.165,0.961,0.615,0.722,160.7
863,The Game Music Committee,Septet for the dead Princess (from Touhou),Game Collection from Touhou,0.486,0.953,0,-2.983,1,0.0462,2.3E-06,0.829,0.247,0.516,120.048
864,RichaadEB,Lunatic Princess,Bullet Hell,0.299,0.884,8,-5.963,0,0.0579,1.31E-06,0.801,0.212,0.352,153.974
865,Music Legends,"Native Faith (Extra Stage Boss: Suwako Moriya's Theme) [From ""Touhou 10: Mountain Of Faith""]",Touhou - Game Theme Collection,0.384,0.313,4,-17.851,1,0.0339,0.534,0.905,0.637,0.312,175.585
866,RichaadEB,"Reach for the Moon, Immortal Smoke",Bullet Hell,0.314,0.895,10,-6.364,1,0.0577,1.16E-06,0.764,0.3,0.38,163.876
867,Frozen Starfall,Lightbringer,"Another Day, Another Dream",0.569,0.642,2,-6.257,1,0.0355,0.0104,0.0,0.0503,0.443,170.104
868,RichaadEB,Beloved Tomboyish Daughter,Bullet Hell,0.307,0.695,8,-5.944,0,0.0473,0.0,0.769,0.064,0.278,151.878
869,RichaadEB,Necrofantasia,Bullet Hell,0.275,0.838,10,-5.475,1,0.0567,1.22E-06,0.74,0.262,0.347,163.998
870,Music Legends,"Sakura Sakura Japanize Dream (Credits theme) [From ""Touhou 07: Perfect Cherry Blossom""]","Touhou: Game Theme Collection, Vol. 2",0.483,0.503,7,-13.91,0,0.0331,0.17,0.933,0.141,0.897,119.99
871,うさ,Reflect,REFLECT,0.646,0.813,4,-9.007,0,0.0863,0.0275,0.0,0.115,0.679,125.075
872,RichaadEB,Necrofantasia,Bullet Hell,0.275,0.838,10,-5.475,1,0.0567,1.22E-06,0.74,0.262,0.347,163.998
873,Maikaze,螺旋を描く蝶(3話エンディングテーマ・バックボーカルオンリー) [Chorus: 憐歌],東方夢想夏郷 3 音樂全集,0.499,0.62,6,-8.208,1,0.0266,0.505,0.0705,0.344,0.194,149.992
874,FalKKonE,"U.N.Owen Was Her? (From ""Touhou 6"")",Intense Symphonic Metal: Touhou,0.266,0.982,4,-5.364,1,0.0845,7.76E-05,0.803,0.208,0.129,155.003
875,Cloudjumper,Bad Apple,Bad Apple,0.485,0.867,1,-5.413,1,0.033,0.0626,0.0,0.207,0.433,137.979
876,Music Legends,"A Maiden's Illusionary Funeral - Necro Fantasy (Extra Boss - Ran Yakumo's theme) [From ""Touhou 07: Perfect Cherry Blossom""]","Touhou: Game Theme Collection, Vol. 2",0.535,0.82,3,-13.977,0,0.0352,0.0213,0.647,0.411,0.719,119.995
877,RichaadEB,Nuclear Fusion,Bullet Hell,0.28,0.837,1,-6.777,1,0.055,1.02E-06,0.729,0.29,0.21,174.952
878,RichaadEB,"Reach for the Moon, Immortal Smoke",Bullet Hell,0.314,0.895,10,-6.364,1,0.0577,1.16E-06,0.764,0.3,0.38,163.876
879,Music Legends,"Desire Drive (Stage 4 Theme)[From ""Touhou 13: Ten Desires""]","Touhou Collection, Vol. 1",0.465,0.471,6,-15.875,0,0.0286,0.663,0.932,0.192,0.747,153.941
880,RichaadEB,Border of Life,Bullet Hell,0.342,0.863,6,-6.374,0,0.0531,1.69E-06,0.778,0.297,0.352,156.056
881,幻華楽,地霊達の起床,東方幻華楽 · 弐 ~ ドラム,0.535,0.753,2,-11.19,1,0.0368,0.0582,0.138,0.0995,0.346,120.006
882,Maikaze,覚えてる [Vocal: maoto],東方夢想夏郷 2 音樂全集,0.64,0.842,8,-5.632,1,0.0316,0.496,0.000109,0.116,0.482,120.004
883,RichaadEB,Bad Apple!!,Bullet Hell,0.574,0.94,1,-4.505,1,0.0479,8.64E-05,0.838,0.683,0.588,138.006
884,Maikaze,最後に残るもの [Vocal: 時音-Tokine],東方夢想夏郷 2 音樂全集,0.601,0.754,6,-7.419,1,0.0338,0.255,0.00663,0.116,0.326,90.025
885,Caramella Girls,Caramelldansen,Supergott (Speedy Mixes),0.602,0.999,6,-5.236,1,0.0956,0.0136,0.617,0.341,0.789,164.822
886,NyxTheShield,Overwrite,The Best of Underverse,0.318,0.881,8,-9.005,1,0.118,0.000816,0.0118,0.738,0.144,179.912
887,atsuover,Animal,Friday Night Funkin': VS Annie Mod,0.743,0.581,11,-11.874,0,0.0341,0.142,0.941,0.0985,0.971,140.023
888,Markiplier,I Don't Wanna Be Free,I Don't Wanna Be Free,0.538,0.463,7,-10.476,0,0.0669,0.485,0.0,0.155,0.782,67.026
889,Harry Callaghan,Detach the Wheatley Core,Detach the Wheatley Core,0.576,0.633,9,-8.903,0,0.0517,0.578,0.0,0.118,0.766,134.901
890,Eva Noblezada,Any Way the Wind Blows,Hadestown (Original Broadway Cast Recording),0.437,0.274,5,-9.041,1,0.0622,0.888,0.0,0.178,0.274,89.045
891,Patrick Page,"Hey, Little Songbird",Hadestown (Original Broadway Cast Recording),0.481,0.286,0,-12.853,0,0.0664,0.38,0.000152,0.234,0.247,127.299
892,Jewelle Blackman,When the Chips are Down,Hadestown (Original Broadway Cast Recording),0.801,0.762,5,-6.136,0,0.0644,0.596,0.00036,0.0505,0.809,96.053
893,André De Shields,Wait for Me,Hadestown (Original Broadway Cast Recording),0.705,0.501,0,-6.352,1,0.0933,0.576,3.62E-06,0.636,0.203,92.08
894,Jewelle Blackman,Nothing Changes,Hadestown (Original Broadway Cast Recording),0.558,0.129,5,-11.498,0,0.224,0.952,0.0,0.204,0.193,127.469
895,Reeve Carney,Doubt Comes In,Hadestown (Original Broadway Cast Recording),0.376,0.34,7,-8.998,0,0.0321,0.687,0.000778,0.214,0.0649,83.785
896,Crush,Whatever You Do,Crush on You,0.488,0.859,0,-3.24,1,0.073,0.142,0.0,0.188,0.738,93.984
897,Hadestown Original Broadway Company,Chant,Hadestown (Original Broadway Cast Recording),0.566,0.561,8,-6.662,0,0.0527,0.728,0.0,0.134,0.501,93.992
898,Reeve Carney,Wedding Song,Hadestown (Original Broadway Cast Recording),0.603,0.57,7,-6.242,1,0.035,0.427,0.000674,0.106,0.192,92.315
899,Reeve Carney,Come Home with Me,Hadestown (Original Broadway Cast Recording),0.499,0.314,9,-10.737,1,0.139,0.811,0.0,0.103,0.392,183.961
900,Reeve Carney,Wedding Song,Hadestown (Original Broadway Cast Recording),0.603,0.57,7,-6.242,1,0.035,0.427,0.000674,0.106,0.192,92.315
901,Reeve Carney,Epic I,Hadestown (Original Broadway Cast Recording),0.617,0.18,5,-11.518,1,0.193,0.926,0.0,0.1,0.405,127.117
902,Silver Forest,つるぺったん,東方萃奏楽,0.559,0.946,7,-1.623,0,0.0533,0.289,0.000287,0.156,0.865,90.04
903,RichaadEB,Native Faith,Bullet Hell,0.27,0.754,10,-5.81,1,0.0495,0.0,0.82,0.126,0.261,164.197
904,Kaleptik,U.N. Owen Was Her? (Remix),"Video Game Remixes, Vol. 1",0.493,0.969,2,-3.282,0,0.0463,0.201,0.655,0.247,0.34,170.581
905,Silver Forest,つるぺったん,東方萃奏楽,0.559,0.946,7,-1.623,0,0.0533,0.289,0.000287,0.156,0.865,90.04
906,Silver Forest,つるぺったん,東方萃奏楽,0.559,0.946,7,-1.623,0,0.0533,0.289,0.000287,0.156,0.865,90.04
907,RichaadEB,Native Faith,Bullet Hell,0.27,0.754,10,-5.81,1,0.0495,0.0,0.82,0.126,0.261,164.197
908,Silver Forest,つるぺったん,東方萃奏楽,0.559,0.946,7,-1.623,0,0.0533,0.289,0.000287,0.156,0.865,90.04
909,RichaadEB,Native Faith,Bullet Hell,0.27,0.754,10,-5.81,1,0.0495,0.0,0.82,0.126,0.261,164.197
910,Kaleptik,U.N. Owen Was Her? (Remix),"Video Game Remixes, Vol. 1",0.493,0.969,2,-3.282,0,0.0463,0.201,0.655,0.247,0.34,170.581
911,ZYTOKINE,Ten Desires feat. aki,POP ICON,0.503,0.957,7,-6.545,0,0.0318,0.000194,0.0239,0.161,0.805,140.021
912,ZUN,廃獄ララバイ(東方地霊殿)VIOLIN ROCK,東方バイオリンロック 地-CHI- II,0.328,0.88,1,-6.348,1,0.183,9.17E-05,0.0431,0.355,0.529,180.055
913,RichaadEB,Lunatic Eyes (Invisible Full Moon),Bullet Hell II,0.133,0.945,0,-4.697,1,0.104,1.27E-06,0.979,0.0863,0.118,159.511
914,Frozen Starfall,Hiraeth,Hiraeth,0.14,0.218,0,-16.524,0,0.042,0.93,0.793,0.112,0.032,85.402
915,Frozen Starfall,Sommertrip (crouka Remix),Sommertrip,0.57,0.629,10,-7.547,0,0.0348,0.000522,0.00383,0.0948,0.557,132.004
916,RichaadEB,Necrofantasia,Bullet Hell,0.275,0.838,10,-5.475,1,0.0567,1.22E-06,0.74,0.262,0.347,163.998
917,IOSYS,Miracle∞Hinacle,東方想幽森雛,0.409,0.902,10,-4.046,1,0.0355,0.0271,0.000145,0.075,0.86,79.684
918,Frozen Starfall,COLORFUL PATH (Extended version),Ocean of Blossoms,0.634,0.62,2,-9.39,1,0.0325,1.76E-05,0.225,0.0918,0.401,131.983
919,IOSYS,チルノのパーフェクトさんすう教室,東方氷雪歌集,0.516,0.938,9,-2.707,0,0.0688,0.0505,0.048,0.294,0.524,175.022
920,幽閉サテライト,エゴに飲まれながら,紅-KURENAI- Singles Best vol.3 ~ヒトリシズカ~,0.511,0.886,7,-7.362,1,0.056,0.00203,0.00387,0.153,0.389,149.986
921,Music Legends,"Beloved Tomboyish Girl (Stage 2 Boss: Cirno's Theme) [From ""Touhou 06: Embodiment Of Scarlet Devil""]",Touhou - Game Theme Collection,0.377,0.681,1,-14.912,1,0.0403,0.000832,0.914,0.158,0.87,150.998
922,幽閉サテライト,華鳥風月 (Vocal version),第3幕 協奏曲「華鳥風月」 SIDE A,0.269,0.42,9,-8.45,1,0.0343,0.839,0.000734,0.123,0.122,123.213
923,Frozen Starfall,Sommertrip,Sommertrip,0.57,0.629,10,-7.547,0,0.0348,0.000522,0.00383,0.0948,0.557,132.004
924,Silver Forest,つるぺったん,東方萃奏楽,0.559,0.946,7,-1.623,0,0.0533,0.289,0.000287,0.156,0.865,90.04
925,RichaadEB,Native Faith,Bullet Hell,0.27,0.754,10,-5.81,1,0.0495,0.0,0.82,0.126,0.261,164.197
926,Kaleptik,U.N. Owen Was Her? (Remix),"Video Game Remixes, Vol. 1",0.493,0.969,2,-3.282,0,0.0463,0.201,0.655,0.247,0.34,170.581
927,ZYTOKINE,Ten Desires feat. aki,POP ICON,0.503,0.957,7,-6.545,0,0.0318,0.000194,0.0239,0.161,0.805,140.021
928,ZUN,廃獄ララバイ(東方地霊殿)VIOLIN ROCK,東方バイオリンロック 地-CHI- II,0.328,0.88,1,-6.348,1,0.183,9.17E-05,0.0431,0.355,0.529,180.055
929,The Game Music Committee,Septet for the dead Princess (from Touhou),Game Collection from Touhou,0.486,0.953,0,-2.983,1,0.0462,2.3E-06,0.829,0.247,0.516,120.048
930,RichaadEB,Lunatic Princess,Bullet Hell,0.299,0.884,8,-5.963,0,0.0579,1.31E-06,0.801,0.212,0.352,153.974
931,Music Legends,"Native Faith (Extra Stage Boss: Suwako Moriya's Theme) [From ""Touhou 10: Mountain Of Faith""]",Touhou - Game Theme Collection,0.384,0.313,4,-17.851,1,0.0339,0.534,0.905,0.637,0.312,175.585
932,RichaadEB,"Reach for the Moon, Immortal Smoke",Bullet Hell,0.314,0.895,10,-6.364,1,0.0577,1.16E-06,0.764,0.3,0.38,163.876
933,Frozen Starfall,Lightbringer,"Another Day, Another Dream",0.569,0.642,2,-6.257,1,0.0355,0.0104,0.0,0.0503,0.443,170.104
934,RichaadEB,Beloved Tomboyish Daughter,Bullet Hell,0.307,0.695,8,-5.944,0,0.0473,0.0,0.769,0.064,0.278,151.878
935,RichaadEB,Necrofantasia,Bullet Hell,0.275,0.838,10,-5.475,1,0.0567,1.22E-06,0.74,0.262,0.347,163.998
936,Music Legends,"Sakura Sakura Japanize Dream (Credits theme) [From ""Touhou 07: Perfect Cherry Blossom""]","Touhou: Game Theme Collection, Vol. 2",0.483,0.503,7,-13.91,0,0.0331,0.17,0.933,0.141,0.897,119.99
937,うさ,Reflect,REFLECT,0.646,0.813,4,-9.007,0,0.0863,0.0275,0.0,0.115,0.679,125.075
938,RichaadEB,Necrofantasia,Bullet Hell,0.275,0.838,10,-5.475,1,0.0567,1.22E-06,0.74,0.262,0.347,163.998
939,Maikaze,螺旋を描く蝶(3話エンディングテーマ・バックボーカルオンリー) [Chorus: 憐歌],東方夢想夏郷 3 音樂全集,0.499,0.62,6,-8.208,1,0.0266,0.505,0.0705,0.344,0.194,149.992
940,FalKKonE,"U.N.Owen Was Her? (From ""Touhou 6"")",Intense Symphonic Metal: Touhou,0.266,0.982,4,-5.364,1,0.0845,7.76E-05,0.803,0.208,0.129,155.003
941,Cloudjumper,Bad Apple,Bad Apple,0.485,0.867,1,-5.413,1,0.033,0.0626,0.0,0.207,0.433,137.979
942,Music Legends,"A Maiden's Illusionary Funeral - Necro Fantasy (Extra Boss - Ran Yakumo's theme) [From ""Touhou 07: Perfect Cherry Blossom""]","Touhou: Game Theme Collection, Vol. 2",0.535,0.82,3,-13.977,0,0.0352,0.0213,0.647,0.411,0.719,119.995
943,Silver Forest,つるぺったん,東方萃奏楽,0.559,0.946,7,-1.623,0,0.0533,0.289,0.000287,0.156,0.865,90.04
944,Silver Forest,つるぺったん,東方萃奏楽,0.559,0.946,7,-1.623,0,0.0533,0.289,0.000287,0.156,0.865,90.04
945,RichaadEB,Native Faith,Bullet Hell,0.27,0.754,10,-5.81,1,0.0495,0.0,0.82,0.126,0.261,164.197
946,Kaleptik,U.N. Owen Was Her? (Remix),"Video Game Remixes, Vol. 1",0.493,0.969,2,-3.282,0,0.0463,0.201,0.655,0.247,0.34,170.581
947,ZYTOKINE,Ten Desires feat. aki,POP ICON,0.503,0.957,7,-6.545,0,0.0318,0.000194,0.0239,0.161,0.805,140.021
948,ZUN,廃獄ララバイ(東方地霊殿)VIOLIN ROCK,東方バイオリンロック 地-CHI- II,0.328,0.88,1,-6.348,1,0.183,9.17E-05,0.0431,0.355,0.529,180.055
949,Silver Forest,つるぺったん,東方萃奏楽,0.559,0.946,7,-1.623,0,0.0533,0.289,0.000287,0.156,0.865,90.04
950,RichaadEB,Native Faith,Bullet Hell,0.27,0.754,10,-5.81,1,0.0495,0.0,0.82,0.126,0.261,164.197
951,Silver Forest,つるぺったん,東方萃奏楽,0.559,0.946,7,-1.623,0,0.0533,0.289,0.000287,0.156,0.865,90.04
952,RichaadEB,Native Faith,Bullet Hell,0.27,0.754,10,-5.81,1,0.0495,0.0,0.82,0.126,0.261,164.197
953,Kaleptik,U.N. Owen Was Her? (Remix),"Video Game Remixes, Vol. 1",0.493,0.969,2,-3.282,0,0.0463,0.201,0.655,0.247,0.34,170.581
954,ZYTOKINE,Ten Desires feat. aki,POP ICON,0.503,0.957,7,-6.545,0,0.0318,0.000194,0.0239,0.161,0.805,140.021
955,ZUN,廃獄ララバイ(東方地霊殿)VIOLIN ROCK,東方バイオリンロック 地-CHI- II,0.328,0.88,1,-6.348,1,0.183,9.17E-05,0.0431,0.355,0.529,180.055
956,RichaadEB,Lunatic Eyes (Invisible Full Moon),Bullet Hell II,0.133,0.945,0,-4.697,1,0.104,1.27E-06,0.979,0.0863,0.118,159.511
957,Frozen Starfall,Hiraeth,Hiraeth,0.14,0.218,0,-16.524,0,0.042,0.93,0.793,0.112,0.032,85.402
958,Frozen Starfall,Sommertrip (crouka Remix),Sommertrip,0.57,0.629,10,-7.547,0,0.0348,0.000522,0.00383,0.0948,0.557,132.004
959,RichaadEB,Necrofantasia,Bullet Hell,0.275,0.838,10,-5.475,1,0.0567,1.22E-06,0.74,0.262,0.347,163.998
960,IOSYS,Miracle∞Hinacle,東方想幽森雛,0.409,0.902,10,-4.046,1,0.0355,0.0271,0.000145,0.075,0.86,79.684
961,Frozen Starfall,COLORFUL PATH (Extended version),Ocean of Blossoms,0.634,0.62,2,-9.39,1,0.0325,1.76E-05,0.225,0.0918,0.401,131.983
962,IOSYS,チルノのパーフェクトさんすう教室,東方氷雪歌集,0.516,0.938,9,-2.707,0,0.0688,0.0505,0.048,0.294,0.524,175.022
963,Silver Forest,つるぺったん,東方萃奏楽,0.559,0.946,7,-1.623,0,0.0533,0.289,0.000287,0.156,0.865,90.04
964,RichaadEB,Native Faith,Bullet Hell,0.27,0.754,10,-5.81,1,0.0495,0.0,0.82,0.126,0.261,164.197
965,Kaleptik,U.N. Owen Was Her? (Remix),"Video Game Remixes, Vol. 1",0.493,0.969,2,-3.282,0,0.0463,0.201,0.655,0.247,0.34,170.581
966,ZYTOKINE,Ten Desires feat. aki,POP ICON,0.503,0.957,7,-6.545,0,0.0318,0.000194,0.0239,0.161,0.805,140.021
967,ZUN,廃獄ララバイ(東方地霊殿)VIOLIN ROCK,東方バイオリンロック 地-CHI- II,0.328,0.88,1,-6.348,1,0.183,9.17E-05,0.0431,0.355,0.529,180.055
